,uid,iid,rating
42710,jcURiDqCLY7AOqo8KClJnQ,kPfhSK0kcUmOTmC5DEjaDw,4.0
42711,w1RJXXnqZQuoI3N7h9AYBQ,fqMAnoS2sTokz6lqBSmoCw,5.0
42712,HrduXLtltyC8BKy5s4jNQQ,Uftnd7njdHNFxhz_6rpUrA,5.0
42713,oInNoiunuDYWakwmvDiVVg,SHFlELFcEcAOJv_fTAKChQ,4.0
42714,nsBsRY34YyhWxMrtIrni8w,qVVjbYR0LIfJuIIzgPMTuw,5.0
42715,4oSao9GTLxFTurp9NFpE4Q,k-drEjxKmfqllwfY90STfA,5.0
42716,ZB5IDns20frfEJGUW1h6VQ,1FlIbmN4aNJuXsGK0shnfQ,4.0
42717,Y7QTcUsQS8wxkDPzU2HsNg,NMw6zTXoZDEzNchVIfL1pQ,4.0
42718,c3_AdjAlMy4EJYQhuXADgA,avTIDv9lJHiNcg3mcwTxqg,3.0
42719,iK_fLNddGMCEIYwemnyrGA,Buk1Aad3gynpDh8TgfTrVg,2.0
42720,6VMqyKu3A74y7Co8sdYkiA,MU66syW7PEAKbsWCSw8h4A,3.0
42721,0FAm_8nbtOMGoFzdo1jepQ,USleI8g1UVN9-9jm-b4uIg,2.0
42722,O3cItff0mKAfXtl5VmbW2w,uDb1lOfDhl_VLmAbYvp-vQ,4.0
42723,vH0RHYdDnzIXSUWmZbBo7A,K5sUVFSGFEZosixSXgx5sw,5.0
42724,HT7T6OaKuJHU35j9u0LUDA,wDfz8ap9xWzj46mtNDcT9A,5.0
42725,jW74NaUYGMrt3oFfRnhlsA,su6PPlJWHlDv1r_fu4f5ZQ,4.0
42726,YHviiIdnBfGw9bFqIP6zog,buacGSEw8yLGJo8g-i02wg,5.0
42727,9udRG2pnIX3Zex5NwVOGhw,gn9cc6-VLuCClqkWCtNcpg,5.0
42728,T1XMMaBdywJqp0TZ_TtxVg,ChO3-jkbfBP3sDbep4Kl9g,1.0
42729,azqK9w_HRv61Yg6dmGInYA,XSCYYvstSpCVW8wC7rJT7w,5.0
42730,QkhRTrURcY3DW0BLLFPsIw,NwWYSYGHFyHQMmsXu0SiYA,3.0
42731,a6FN81i7fs4sUGuGfxFbmw,MtzjOi57BkQrqF8wqNOyHg,5.0
42732,Twno0Fx5tGj0fiVo-Y40EQ,HrR_2-HUE6cqnoz1zMN9AQ,5.0
42733,IR0S-EMmcbHPNZmdi4T5ww,x0Ec6gz07SBnWrBOQLisiA,2.0
42734,p9fwsy7AoMD86Rx72F0NSQ,6kq9oLduJAYkb2WjAb36KA,5.0
42735,bjCJ3Pl5OTqGTb1BfkIm9Q,yWUBX9Pe6pzh1PjVj04UmQ,3.0
42736,8i04GQgUY3g8q2iw7mewIQ,kR1wadS21BaVm1n_5BXOsg,5.0
42737,Hf1dov8HZLiXvfrxIeTZVw,--cZ6Hhc9F7VkKXxHMVZSQ,3.0
42738,ulLNJBYJz_2Pu4uG_BeqoQ,ZX9eujPNUxqWEWYdr4Ulqg,4.0
42739,81to8rjAxlcpI65EWRtaVQ,UzsXZoePcmt6RWo00qNNAw,1.0
42740,fEZMEydFQh6A7-eKVebmdQ,9dqdzRzjSfbnMvjUGqWBAw,5.0
42741,FcklP6f_AeGcB9In3Vzk2Q,Qn5QMHOV6f5uHbxvrTPGRA,5.0
42742,MgnTJOWqpHqLKqZRtLlrCQ,WItlLMrwWUbZhi7aSAzs2Q,5.0
42743,QRNzgxnW4uVkWZNkt9mH8w,FSB3Jb4t11KkMyEi_7-s6Q,5.0
42744,PQYshw3N4iP6mUNrZvjuIw,gJttMZnv0Gy9OlLhNzPbQQ,5.0
42745,zntrDXRGJp0h4JLfI1u_wQ,WbJ1LRQdOuYYlRLyTkuuxw,2.0
42746,35E-M84E2dmD4ws2I5RYfA,t8V_P7ZzRrhDQoqeoGVahQ,5.0
42747,4oSao9GTLxFTurp9NFpE4Q,bm_PGQMGMjylitqkNIEzTw,5.0
42748,DgngakTUtdiFTal99hP5TA,LlSehKBi-vx0TE5x2Q4R_w,5.0
42749,7kgmDR7So2cNJ5U00ImVGA,Tg_qa7KXq6Tjd0453Xn_HA,4.0
42750,sZ-ims-xrl7TTjoapSVghQ,PHhZy5zYULNF-oz-2Jz9KA,4.0
42751,CfVdlk7VmhGA6YaJKmFEqg,HrZthBWIpMna37S22odfDA,4.0
42752,mcJ-A0OGmiWZGBbdWPMfrw,MU66syW7PEAKbsWCSw8h4A,2.0
42753,0G40sfRx04rxUMWURAJY4A,Vu8Z-zbNT_InsKm4IrdeCg,3.0
42754,nVqMleABE7N0veECwuM1kg,n5wZxYrle8ROuK-Saq-yyw,5.0
42755,e5G__F7qWtg3ZANvsDtLng,yuwmVUmsFVawe4zxnWZfNg,1.0
42756,LUxPj9ntwYDs6Ii9vPSZWg,XlOI0qLdQch7YDAs5A011Q,4.0
42757,xvACCLMLVs1p4Q4vahuU-w,I6Xa5eF9Jv9VM6ms_dkY8A,4.0
42758,fTaNdS0v9zGJcYLW0RJz7Q,gJttMZnv0Gy9OlLhNzPbQQ,5.0
42759,xFhQAwEEyFp3_9_OWhi0uw,kNwfUukvLd3q38PX0QEDDQ,5.0
42760,k9pA-xp_9pg6xu_eFYwYig,XlOI0qLdQch7YDAs5A011Q,4.0
42761,_uqIpl5tzucKuIlZZPBZRw,Z072pEHdos2Gjj3nMdR6uA,5.0
42762,2XQ3CE-0D1Iy6TDKN54DNg,zMnojW6x-1-nVu0uCd60Ew,5.0
42763,hHpC7jS7_eug9-gNLX3oMQ,gIIEgpdUPm1IMs-yKl-91A,4.0
42764,DjEP-RygiYjZnCtDnf1a5g,WbJ1LRQdOuYYlRLyTkuuxw,3.0
42765,gY6f5ouIigYYrcpQRTUcAA,9h2W6JBWILS_RwlpIBSEig,5.0
42766,Em4z6GHkEPNpEG1HlHnoVw,XHrdHR8lPP6VKQVnMUdlhw,5.0
42767,vQAM8ZNOl9mzScxdwSd1DA,2q98StEpXcKOzNVI4WBmTw,2.0
42768,0zsWNpjF4K4W_GPTGzcUtQ,jcasci3gjbsSuTEVzvDQKg,5.0
42769,vKVbmxfzVeX-BlV5lYmT5g,jeJbLKuVSbPuAwvgOoP5hA,1.0
42770,9lyLNz5VrcgMn0lPD86LHw,USleI8g1UVN9-9jm-b4uIg,5.0
42771,jSDfe59S6_98VP4TN2TU0A,EPBEz9ifFo6JqPUUH_BdMg,3.0
42772,u_wrAXTf-7036O8k6c-2zA,Rjkda__H64ILwIvaccVyLg,5.0
42773,8oSV6kPrko3OiwhUdNXooQ,eQo4kIwIWJbAnfXYl3k5BA,1.0
42774,HmulKHpX23QTabwpfOjhCg,WRxNzAV8AQf7rurn9L9u2A,3.0
42775,t8Jf1DYWLBWosgG66FDTsw,ewaHMKX-W0zatENPv2oQRg,4.0
42776,AU5dXS6dC3p22WHgxul6fw,yesClkCZlpLGTYZROkx4SA,4.0
42777,dQu2ZbjoszSxXr4FMzwUag,1p7CaMTJBO1VuvpogOvrFA,4.0
42778,9J609GN4VikydcTWT08g_g,Daasejc2-RV-MxEKpPjXtA,4.0
42779,F-TYd6eIvMIyInQrhW6oEA,WvC9K0ZEOTbR7fh-LNe5_A,4.0
42780,4o0KkpAkyO6r0NHXmobTeQ,PHhVmDYtI5Urtpd4hOKKiQ,3.0
42781,hXQHu4Isp1wZYO6A-I0zQg,EVCLVY5Jazha-XXDwQavqw,3.0
42782,t-YzhzJ8JV3sFf5gsu2rbg,3yymiTfNro2fmv6FedUW3w,4.0
42783,6jLniOP59WvLFfHx8c4tvA,1_jvFRQjcRVfd9LdOLvI8A,4.0
42784,TJNwOZZJsNEY-sU20eh4Pw,1j-DEipQoZHlj2UYSaoGWQ,5.0
42785,xDl9ZF3SckkZde_48W6WeA,Xrr19fzrUUgTTQBLUd2Gzg,3.0
42786,M1iMJ-j8utBDWNgpTfqBzA,DyOzNIeXUksPNLXYHnB-oQ,4.0
42787,bwpjX1BCIEOxuedd2XDlbg,lPZ6RQ_jj9xlhvLEB3c4Wg,4.0
42788,MbZ0NagR9I30jIBLFI-myA,_kzB_xsb9DHUPfXB0XfQGA,5.0
42789,4V-Slq1EkuO19QfH7oOBMg,uGzxwS3Q6QuyFw2ZnDvw0w,5.0
42790,pfj7GhZntsC7zQRJoRQmwQ,mIwbgnIAuPGpsEqQktZUWg,5.0
42791,s7XIFcwZnhEUMzSZ4EiAHA,4g_DBOk8h0A5DrdGlcv02A,3.0
42792,8g_--JP_EqfTjmZxzrKx6g,IUffC7UMj76uy-H7C9MnMw,4.0
42793,QkhRTrURcY3DW0BLLFPsIw,tInrGCzll4k9hF34Ye1rvQ,5.0
42794,ncUvsXxi96mey79y88ZTEw,JWOYA3FC2RlHl7v2bLzD5A,5.0
42795,N7x_Pgn7dhco79jt9NbHsw,TYe7fuJ3DO1MZZyZJOjwZg,5.0
42796,-M6lYS0AWdzrZUsGDGXZjA,9FuAdp2UiFyaWPlAmT7C1A,4.0
42797,sVsa-Pev3zKy4Nm-0kTLXQ,ZMEax9auuGMUPqxl2D3kLA,4.0
42798,YdwN0gGUYfmUobijvGp1xQ,qbgDOIL4BN6cXahQB6ik5Q,5.0
42799,Jce8gMtvmp6cBBqpvxkzFw,zpGCFAt_MydbQN4EsXee6w,5.0
42800,QPT0XGjpyyUIzoLhLY5kpQ,fYTfTGqseS7rJk9AMt2zvw,2.0
42801,MyFtpeGsV4z3zvFBnfGIvw,zMnojW6x-1-nVu0uCd60Ew,3.0
42802,EDZKP6CGokUIoQfRmkLhdw,B1kKm3sLtoRZGXeZTwKiAg,1.0
42803,-0b84SUGVN0YkG5j2MCmBw,jjrjoMeuQqMSNdeJRdr1qA,2.0
42804,D71extu3qoOfDhJZ2c-QxQ,NQsw-lJvcsWJMCnPdrdhhA,5.0
42805,l9i6eupjzPDyfVJoUrHyOw,IE0QRqaUSW51RmShZ9dX1Q,5.0
42806,Z8kF-Ftv2O5TZ35uGD6jxQ,rS39YnrhoXmPqHLzCBjeqw,3.0
42807,QVgPPGiul4nJN44806sGVg,IVbvOKxV9mN1OuZBl-3_rA,4.0
42808,zox0bzk1LvmLb77fmcRjUQ,hggVnGwA5042-ABxqeJX-A,5.0
42809,ObnLvn9UpdHiE0yYfeimZQ,_kzB_xsb9DHUPfXB0XfQGA,3.0
42810,u5XpYsnGeU9pfgUNcMrg9Q,dRib7YK9Mtqgvfqsf-PKrw,5.0
42811,Ug0ujy9-jd0Oc2nk3KIotA,B1imfnKRvcotaYacPGUrLQ,5.0
42812,RIdLkf_87slP78rF5RO5dA,1MvR4NJQbHy0i7ME1IoYpw,2.0
42813,UV7DtM2SALZSBQOBiZ65Wg,1MvR4NJQbHy0i7ME1IoYpw,5.0
42814,DNuyuvJMCREP7qSF-vDy4A,tCSlpwJQ4CZsUEMZeH2SFg,4.0
42815,l6jrqB95P4alQkRHq9OWnw,sH3UsolKjik01u0HlQ9_0Q,4.0
42816,7KbraITzHd4SUm-JGDOu_w,yMopev-RPxfEXgqkJOvCGA,3.0
42817,EER2puuGmn5LxsdUwAwfiA,gJttMZnv0Gy9OlLhNzPbQQ,2.0
42818,bBgHgNdmouKAJ0pDpTwT_A,EPBEz9ifFo6JqPUUH_BdMg,5.0
42819,WdxdAMRFcFpGgnssbZ4e4A,T2tEMLpTeSMxLKpxwFdS3g,1.0
42820,Z050g0t-eFGMJot7RJa6Bw,n3ry8GxT_Atov6GAIzRGKQ,3.0
42821,BgawZZcvDMaSVbWJiVIyYA,dkn-moJIpc43tXn9_i690w,4.0
42822,jVuyNd_1xknblSSBQYNAEw,-U0liwRSHGYBEMYVj8kFmQ,5.0
42823,hxFRUrY0AXPi_u0sE7Xv_w,HzvCskRg2IdWFfBcEY5Ryw,5.0
42824,qss1G9PhuUlFzdOlUVXl0Q,Rm-Vq0RF_cCcXsR6DaTkww,4.0
42825,sUh8f9Ez1h6tSINztKG0lA,vodVvMALuQPScQJpLhfcyg,3.0
42826,j2m4gjEvfB0CRZZ7sBkVxw,vcVgncax_tbfhMckX1m36w,4.0
42827,pm5OJx9d2w7OGwfB8Nyqqw,ICUCAzUZFiWkYs7iCtNCQg,5.0
42828,imLtyO2idHHBvT2-OA_vhA,byX9dKMcLA1CDdf3UeHDFg,5.0
42829,6tlC85J2zsHpnrtHp3qX6Q,HzvCskRg2IdWFfBcEY5Ryw,2.0
42830,1b1YnxVeuSf0KM1as9YLUg,RAh9WCQAuocM7hYM5_6tnw,5.0
42831,bdlFwefJOfC8xBiezIF4AQ,Cgkcz9XbvZsMm54vKTS_cg,4.0
42832,z-MywWR-uyrTh_cs6kuvzg,Qn5QMHOV6f5uHbxvrTPGRA,5.0
42833,owuDiYwArs3k8zmxsT6naQ,8nmjvYX4N67cxOsGfbEgjg,1.0
42834,LufACxS8RUPyVmai_pdcxA,GTB4esadYFFyLTJX9OqNdw,4.0
42835,tmSOHvwmjtuyA-3FWYnf5w,iYT30UPGmLdmTRaAKz0Vvw,5.0
42836,4wp4XI9AxKNqJima-xahlg,-I27yVw2x_-31_OOMSH02w,4.0
42837,xDl9ZF3SckkZde_48W6WeA,YpePlG2UW_mf-zhFaCgubA,3.0
42838,cuHp8luhexZ8XP97885d8g,tMlVZWa4SsI01qYMRQerKg,4.0
42839,tjwblGkWN9m0vsGaypJ0Vw,-sUf12Imjs68dBrmELiwzQ,4.0
42840,9Cf05fbNxxU97FD7ls1xuw,LUZ94dZpgCmBGyNH52S7lg,3.0
42841,htiVdsiY_rBmJc65aZ3YAA,E0TK141YMBP0LBknhVKEqw,3.0
42842,u5XpYsnGeU9pfgUNcMrg9Q,qnsqf81chWm3KndLt9KUTA,1.0
42843,l9i6eupjzPDyfVJoUrHyOw,the19uDwR-41n8x861F7Hg,4.0
42844,46HhzhpBfTdTSB5ceTx_Og,XK7_B2moEchOdg8UQQc6Bg,4.0
42845,6au-XoKYas6YIRLDq8Klbg,zMnojW6x-1-nVu0uCd60Ew,4.0
42846,bv2Q8Y6WdfUpX3sDHyTq9A,BToSTEiaK94G3h5_XROEcA,4.0
42847,6au-XoKYas6YIRLDq8Klbg,ZBHXfX3vK-ck52UBEofV2w,2.0
42848,Bsbumyr3Of8BauN2URK4bg,IVbvOKxV9mN1OuZBl-3_rA,4.0
42849,JblyIcx85OBw_U22mmU73g,RAh9WCQAuocM7hYM5_6tnw,2.0
42850,z9xirWKIm6VZ2-ORQZ4Log,kRWmJMC06q2J4avAUzxLag,1.0
42851,LUzpOvmySGtL85JPzoi-XQ,K3iw26MkmSBPAM7BzHkIYQ,5.0
42852,iPoWo9I43Rt9fN15XuKobg,f12Zv1B9crmSW58iyTR_mA,2.0
42853,Q3tdvvnQO6G4c-kZ6PxhZg,D2ojX9bvE0_-aIj9BhdZZA,4.0
42854,j2OEyVn9g3B8AEwzPwqOkg,HrR_2-HUE6cqnoz1zMN9AQ,5.0
42855,hVidDZUvOiy3xl0v3WKJlg,ADgacmZ-qXrSOhMfU6bmTA,4.0
42856,O9WSFQHrHr3qlAtW5emMcg,-L9TeQN_JgLBvqf9wmsBVQ,4.0
42857,uVL0iUfYxRRWYx0TTPLz0w,tInrGCzll4k9hF34Ye1rvQ,5.0
42858,U-QI3PlPPKmEriTJhHXVRA,4nbBl7xV_O3KfozqUuosQw,5.0
42859,7n3E1tWpANHJKeeaC0TIBA,7mgNBuU68N5fzdG3JxN1XQ,4.0
42860,NHWa3xX-IBsZX5Y5q5IzQw,ZMEax9auuGMUPqxl2D3kLA,5.0
42861,zox0bzk1LvmLb77fmcRjUQ,J3_FTjy9LAtTtoW_cLwPxg,5.0
42862,RYagTKK_O7g9QSvmDEgUUw,PHhZy5zYULNF-oz-2Jz9KA,5.0
42863,cmzlaAvd9--eDdsRnYpRUA,yMopev-RPxfEXgqkJOvCGA,4.0
42864,MWuVbyBgP4vD24Rc7UH5xw,vqG1Z2XpS_PryPsfY0CSng,4.0
42865,u_wrAXTf-7036O8k6c-2zA,Uftnd7njdHNFxhz_6rpUrA,3.0
42866,tjBzbUr1w_Xx3m65oSjO1Q,01fuY2NNscttoTxOYbuZXw,4.0
42867,m-2KR6qlnAwsPiK9l2C6kw,fJtjIiT8nW3rnC1GMVA68g,4.0
42868,X1cF6kgXiKlHKbZIS03rlQ,xlXsgKzZHJww0KTA1TIZIA,5.0
42869,0EgbVtQfdNQq3Tapxwl_sw,jcasci3gjbsSuTEVzvDQKg,3.0
42870,OWVNQl6rgou9rAAHAm4sSQ,kNwfUukvLd3q38PX0QEDDQ,4.0
42871,s1zq4svH2CkArtmQcI2Ecw,M10n-ivjDkkdLaxIYNafFQ,4.0
42872,EaUOfnnlr5gyjGjas5TbmQ,WbJ1LRQdOuYYlRLyTkuuxw,1.0
42873,tAxRPl_MPmsEs00cjmefEw,chBeDQdaZgrb8iOzqgeCDA,5.0
42874,_Eqb21vAxZ6bKIsNc8_ILg,5HGQHjavoTgcKHFa-x7r8A,5.0
42875,wirvylhlC43_ACfKpUDYYw,zb6RpofFD-rmpXqHVdXZbQ,1.0
42876,t7Mo8-Co7Rde3ZQITqOJjg,PeVgw94It7HBBLkIbOoAng,1.0
42877,t-YzhzJ8JV3sFf5gsu2rbg,10tJuB_YkVQWuk4PtoI7iA,4.0
42878,KVm6pv9yd4RrtMGSKchqXw,bZtukyhyV1oVmUU3yRBPbQ,5.0
42879,fSDE-rRJr0-cSorhNzy4pg,HrR_2-HUE6cqnoz1zMN9AQ,5.0
42880,5b59DMCxPWn-c2b6q50P7w,USleI8g1UVN9-9jm-b4uIg,5.0
42881,Hj0LDakS4lZZ3W6eBZMgHg,yMopev-RPxfEXgqkJOvCGA,5.0
42882,1690S3k0Myq111MM4OjESg,5q6Xh-UcJa78bp6dzyaE7w,5.0
42883,0tfTCUCheSS6enM7WYFJcw,dPWHFb_sDduzcJdOZSqR5Q,4.0
42884,2AqW2zFVpjwoMvgCISD2jw,MfmBd9C7tUfOkGu2eJpK2w,4.0
42885,0aSForENpZ2r52bMR5nP_w,pzy9xWQqsDxVU6j9MktRJg,2.0
42886,4ixAfRM1Pw5t9dOnI2uUDw,5q6Xh-UcJa78bp6dzyaE7w,5.0
42887,iShOjmJxkLO-z9Y2HU8evg,I-ZeRNHvun6P61vLvoR6hg,5.0
42888,npS6w80y7NNxjnVtbWP-tA,Avf-PGE8lkDY1jkRSUZErw,4.0
42889,E43QxgV87Ij6KxMCHcijKw,TenNB5TtwPxJ5EoZQ4WjaA,5.0
42890,JZbsi__ebA5rZ50SlpGGuw,6lgnxOjKnGF_csg0caHB9A,5.0
42891,LHY1GpTkKpWVfrwHVubXRQ,biCO6zc-opMp-uJ6rkTENA,3.0
42892,Td5EV4xdbNkuN9OHF3_6DQ,SHFlELFcEcAOJv_fTAKChQ,4.0
42893,6QQtfztAfBrdkS5GEdIwzw,tnQdyQZSNpjue1XsOEnISQ,3.0
42894,JAqpBJ1sOeF-eXcFKn5UDQ,EgAuMs5nY-NpvljxF2n-Uw,5.0
42895,UpdXvltvfyTwlJnhOm-B0g,Qh9sS8XjuO6tuvGWFqPsPQ,4.0
42896,UD8jYOYkAqsVQhVy5fcl-Q,npWIa3dIPEV1MTaZNq6AUA,5.0
42897,1SS8XF6103GDQIAHP0WQ5Q,XgRljuEUyaHBKIpIz-PRAA,4.0
42898,ehX1d1aFb2qujZhUB3qoeA,5q6Xh-UcJa78bp6dzyaE7w,2.0
42899,-exvXUUTiQeHhtvpzhKq7A,YXa0A7aXV9wWNR0qJVVSDg,5.0
42900,KG83JB2lGOjR4u4X1BXeYg,buacGSEw8yLGJo8g-i02wg,5.0
42901,IskcD-NSZdULl_GAnJ42Qg,E3BTs8yFlVbZd20TknY00A,3.0
42902,hc71knjnXMI9wG_Oo9hpoA,NMw6zTXoZDEzNchVIfL1pQ,3.0
42903,spX1hYXpJzc9apJYaHiMJQ,_kzB_xsb9DHUPfXB0XfQGA,3.0
42904,63kY9zEUeYTkpFxFJGjstQ,qs-o8DFpkPNoUSfy5IPIFg,5.0
42905,U0WU9d6gpMNkO_tPXK58Sg,R04xgckeoM4d2AR9X4bL5Q,4.0
42906,Ezo58Z8ED6Q1rkwUZOKZyw,bm_PGQMGMjylitqkNIEzTw,1.0
42907,8Q78a492mTgzScEoMAC0PA,KtrPzjAin1w1ASrp-sUSIQ,5.0
42908,gF3csxEmIEA9cJFCMSdbyA,UAU1aSlqgrZwZ847npH37w,4.0
42909,OUiJqDq_od2gOdPOLhlNNg,DXCho3TSX6qKsRoEjGoGJg,1.0
42910,HhYUDP1vR7CSRi2cvfai0Q,hggVnGwA5042-ABxqeJX-A,5.0
42911,cbIbQrIMHVH0wLlTli_BSg,3b14ebd1k9y7VJbp5hC0gg,4.0
42912,g_Q6VOqWQDE_ktlHC-LZNw,QWRiJfGyHnmJxPD_CfKetQ,1.0
42913,WWA35zmBGs4CDKk_FKuGvg,chBeDQdaZgrb8iOzqgeCDA,3.0
42914,vPgfxdoWZUfVGil5OEpwRA,d8lmIZIqmBC9oPM8y1dc7Q,5.0
42915,o7EDqdOskz7b0SUcvxlL_A,UpNnjV6p5GVPX6r_itOGUg,5.0
42916,jt3v30nfw7ZGfQQd-XZhzA,Z66xO_B7trDah8F0PKwRqg,4.0
42917,VxLDLEO4AgL7R0mKTX21tA,vqG1Z2XpS_PryPsfY0CSng,2.0
42918,XIciOYyZ89R9qQTQRNTP9w,SQII8W75fv4wJYhmAiDPWg,5.0
42919,-pI9XGJAlkTBY1pL2N8ZFg,hggVnGwA5042-ABxqeJX-A,5.0
42920,_ycIButTFN9KDAJQQndl-Q,6E0D-5wVjDJZQF8iA6k3ig,4.0
42921,OD2V6mymK5p160lv6-Ta3w,bcTwvbD5wfMSgSO-YczLYw,5.0
42922,aJcgNs1SaKepTGSxEidedw,VwvIq1dyWje3j1i7lp-8sA,5.0
42923,_uqIpl5tzucKuIlZZPBZRw,L_X5eAd4moE40AsX6Havhg,4.0
42924,1cVr5Yq5oxAq1YCZfJnu1g,SXgVJz5aIvbeCXWvg0ZuNg,5.0
42925,mKN1OZzycnB7E1MS0Dby6g,su6PPlJWHlDv1r_fu4f5ZQ,4.0
42926,tc0TBszjEvixSKPKYxcRnQ,vqG1Z2XpS_PryPsfY0CSng,5.0
42927,Iuf1FhEkq7S9giuwWnBhDw,sPwgafejYVdf8hd4-oDYVg,5.0
42928,-pFMc6fmgRZ51x991TGw8A,5aGYZbjkXpCecz4QH2ZKFg,4.0
42929,4oMt6luUR1UXKpurIkTTxw,Jo6EcTFYMMFbbdmkSPG5ug,4.0
42930,dF_ukUvOl3C9M1WIBXkbxw,csp7yhSDFkjdEKKGG7n6NA,1.0
42931,NvTI0n5PhXdJYxTtRPRzrw,bm_PGQMGMjylitqkNIEzTw,4.0
42932,pYrMuwlz6Wujo0NM_Xva3Q,jk2XQVrZNLV0Puh1PilNaQ,3.0
42933,swe3cf9ObJW428Jv3DVuMA,sdYkVaTy7EJwUkO8Ie_qPg,1.0
42934,xGFfrUDgDqdkfrd022FC8g,08-b4GbZxOzzo9XSJsR-tw,5.0
42935,l-tDF960t9BakjyH34XfTA,zbbQdTc22S9ROibEimKHAw,4.0
42936,5mAA9no-UtejkqBmTLjuLQ,7os-CT7QI8P_sy1QKwhzjg,5.0
42937,JXdhEf_hg3-SMjs1Qwbtyg,WlMegJTLkMdo6FO6Vfnq0Q,2.0
42938,mymQszIbCFxauVKKFJJJmw,Azy2vmC47uHSkZE2fdvBjA,4.0
42939,6VJxJq4CRcpDNrfrO551Cw,HtObLsspK0xIXfNPb7eUmA,1.0
42940,4aRrijp79pw4yyjzoO3jAw,buacGSEw8yLGJo8g-i02wg,3.0
42941,pjeWDnWYalvnmzKoXcdXxw,Z4y3LZlCjv4xnZ8xOpYf_Q,1.0
42942,jP-YlVzu5-ymSMJQKbOd5g,VwvIq1dyWje3j1i7lp-8sA,3.0
42943,-7qZghflFgXrVWq5La8MJQ,y6Fmhz2CceimbgvxNVgE-w,1.0
42944,pcKsOK60l1rMopj53r8LMg,D2ojX9bvE0_-aIj9BhdZZA,4.0
42945,nnB0AE1Cxp_0154xkhXelw,h1SkCP4VoHG6tsA7EXViTA,1.0
42946,t7Mo8-Co7Rde3ZQITqOJjg,_LpSQnY1MGcQcUwXQNadtQ,2.0
42947,tALcCpJ6upfa4mqq3fS6ew,eZDXz_RylvdD0tHEA8I0NA,4.0
42948,Y8AnzqYWw8A2XQ36WHjtQw,TC6P9n3noJLR8KpE-i2OyA,3.0
42949,ykoi-hGgl_7xSu_jpZxsaw,JBivZu1L1VpYf6kwspXYIg,5.0
42950,DfJTA_09rdoGJeX_L5H3ag,RVQE2Z2uky4c0-njFQO66g,5.0
42951,e0JXm2TuFoD0ykiFSUgg4w,GmSomk7UiPR64MFUs0rp2Q,4.0
42952,7laUpzZ1127tAipFa6iXLw,OqhMk3pIe-q-_ixiC6TNjw,4.0
42953,Ga8510f-1eBaztYuQyBdYw,USleI8g1UVN9-9jm-b4uIg,5.0
42954,ibZzVC6UWgIPrEZiXs-DBA,bcTeQtSdHW5pyLjXz05QEg,3.0
42955,QkhRTrURcY3DW0BLLFPsIw,gwd1W_0Mgzqo3QxgXrt16Q,4.0
42956,BoFluR8klYg01euXk9MO7A,5F5z9wntiSn-rKuit92fJQ,5.0
42957,PXAEe6xka2i1nkrEvcp90w,WlMegJTLkMdo6FO6Vfnq0Q,2.0
42958,gQ7BvBqWkLDUiR31UcRtEA,4UMRWVLNa6GrAag8Rug0lA,1.0
42959,WHBzVnZi-wUoKJyfVK7zgA,DWZ0-MtRSJJjHe9VV7yl5A,5.0
42960,AwrTMmmK0xu-bFK4Bkd9Xw,H71dQF--xtfPyIwNQMw5pQ,4.0
42961,jEAe58PPsheIDHC93Pkqgw,KU7eFCdA47v6zeKF3a7j6A,5.0
42962,DGaiqKzuZxc9HY2WOcyLoQ,sPwgafejYVdf8hd4-oDYVg,3.0
42963,guZajdPCJAPKOjoSCROjxA,kNa3FvRAhM2oKYFoilVDzQ,5.0
42964,buEcsSARMfFhjWjdcMUE1Q,31acLzszeCCpeXmyAnoTdg,5.0
42965,5pFUx4SJ5YSyIU8tnegtqg,ALwAlxItASeEs2vYAeLXHA,5.0
42966,FN3O2f0EHMw25EBbnntdHg,OhcNR81DiJI9ajhk2oBtnA,4.0
42967,pklva9BUEvq3jtPL8Y8KDQ,k-drEjxKmfqllwfY90STfA,3.0
42968,nAilMdEy-NNmru_ApRr5kg,ZMEax9auuGMUPqxl2D3kLA,5.0
42969,Ezkykzr3SjmUy4z4h1Hp6w,s8OLoPfOpB0FbK5frI3CkQ,3.0
42970,uEmyvyu26Ootqy7WRM067w,J3_FTjy9LAtTtoW_cLwPxg,4.0
42971,TqaxNK8Cw0mayU3WaLu6sg,sH9aI3xg-POBMp8R-kSQZg,5.0
42972,-X7j6oEN4pIciTFtUX3RdQ,wArcCMVnrl_tc9MULW-0CQ,2.0
42973,U80vPXmtYmTx-Gkb_jhkfQ,x0Ec6gz07SBnWrBOQLisiA,5.0
42974,YguFPu1YqO2wAb2hN8zetw,vMyt2_uQOSbtYS0i14pr7Q,4.0
42975,_1DV47zH8rmRBcmdjYTuBA,_PcRyvbZmVQvlS5uORDGVA,3.0
42976,cAkKrd1xG40ArsuXGqa_vQ,DyOzNIeXUksPNLXYHnB-oQ,5.0
42977,QjeTzTWHRgCL3LM71_EHUQ,Uftnd7njdHNFxhz_6rpUrA,5.0
42978,81g82gTeOlGYoiHw6RgXeQ,PdCxX1QJnlBkvnG9fFjWYg,5.0
42979,7JuEIJ7JtrmCarZntn3ikA,EPBEz9ifFo6JqPUUH_BdMg,2.0
42980,ranR2YN202ADASQT5ihpkw,E0vZWNBWe-LwdECQFIjnug,3.0
42981,Ntq_6n5SpkZGmNHXnEmlNQ,5HGQHjavoTgcKHFa-x7r8A,3.0
